Name,Power,Engine,Power_to_Weight_Ratio
Honda City 1.5 GXI,98.6,1497.0,0.06586506346025384
BMW 5 Series 520d Sport Line,187.74,1995.0,0.09410526315789475
Volkswagen Polo 1.2 MPI Highline,74.0,1198.0,0.06176961602671119
Ford Figo Petrol ZXI,70.0,1196.0,0.05852842809364549
BMW 3 Series 320d Luxury Line,184.0,1995.0,0.09223057644110276
Hyundai Verna 1.6 SX CRDi (O),126.32,1582.0,0.07984829329962073
Renault Duster 85PS Diesel RxL,83.8,1461.0,0.05735797399041752
Hyundai Grand i10 1.2 Kappa Magna AT,81.86,1197.0,0.0683876357560568
BMW X1 sDrive20d,184.0,1995.0,0.09223057644110276
Maruti Ritz VDi,73.9,1248.0,0.059214743589743594
Hyundai i10 Era 1.1 iTech SE,68.05,1086.0,0.06266114180478821
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,258.0,2993.0,0.08620113598396258
Honda City V MT Exclusive,116.3,1497.0,0.07768871075484302
Mahindra Ssangyong Rexton RX7,184.0,2696.0,0.06824925816023739
Ford Ecosport 1.5 DV5 MT Titanium Optional,89.84,1498.0,0.05997329773030708
Maruti Alto LXi,46.3,796.0,0.05816582914572864
Volkswagen Polo 1.2 MPI Highline,74.0,1198.0,0.06176961602671119
Volkswagen Polo Diesel Comfortline 1.2L,73.9,1199.0,0.06163469557964971
Volkswagen Polo Diesel Highline 1.2L,73.9,1199.0,0.06163469557964971
Maruti Ertiga ZDI,88.8,1248.0,0.07115384615384615
Ford EcoSport 1.5 TDCi Ambiente,98.59,1498.0,0.06581441922563418
Toyota Innova Crysta 2.8 ZX AT,171.5,2755.0,0.062250453720508164
BMW 5 Series 523i Sedan,150.0,2497.0,0.060072086503804564
Maruti Swift Dzire Tour LDI,74.0,1248.0,0.05929487179487179
Ford Ecosport 1.0 Ecoboost Platinum Edition,123.24,999.0,0.12336336336336336
Hyundai Verna CRDi SX,110.0,1493.0,0.07367716008037509
Tata Zest Revotron 1.2T XM,88.7,1193.0,0.07435037720033529
Audi A7 2011-2015 3.0 TDI Quattro,241.4,2967.0,0.08136164475901585
Tata Indica Vista Quadrajet VX,74.0,1248.0,0.05929487179487179
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Fiat Linea Emotion,90.0,1368.0,0.06578947368421052
Hyundai i20 1.2 Spotz,81.83,1197.0,0.06836257309941521
Hyundai EON Era Plus,55.2,814.0,0.06781326781326781
Mercedes-Benz GLA Class 200 CDI SPORT,136.0,2143.0,0.06346243583761083
Maruti Celerio VXI,67.04,998.0,0.06717434869739479
Chevrolet Beat LT,76.8,1199.0,0.0640533778148457
Honda Jazz 1.2 V AT i VTEC Privilege,88.7,1199.0,0.07397831526271893
BMW 3 Series 320d Highline,181.0,1995.0,0.09072681704260652
Renault Duster 110PS Diesel RxL,108.45,1461.0,0.0742299794661191
Ford Figo 2015-2019 1.5P Titanium AT,110.4,1499.0,0.07364909939959974
Toyota Innova Crysta 2.4 VX MT,147.8,2393.0,0.06176347680735479
Chevrolet Beat Diesel LS,56.3,936.0,0.060149572649572644
Volkswagen Polo GTI,189.0,1798.0,0.10511679644048944
Ford Endeavour 3.2 Trend AT 4X4,197.2,3198.0,0.0616635397123202
Hyundai Verna 1.6 SX CRDI (O) AT,126.32,1582.0,0.07984829329962073
Ford Figo 2015-2019 1.2P Titanium Opt MT,86.8,1196.0,0.0725752508361204
Maruti 800 AC,37.0,796.0,0.04648241206030151
Honda City i DTEC V,98.6,1498.0,0.06582109479305741
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Ford Figo Diesel ZXI,68.0,1399.0,0.04860614724803431
Ford EcoSport 1.5 Petrol Titanium,121.36,1497.0,0.08106880427521711
Hyundai i20 Asta 1.2,81.83,1197.0,0.06836257309941521
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,100.0,2494.0,0.040096230954290296
Renault Duster 85PS Diesel RxL Optional,83.8,1461.0,0.05735797399041752
Toyota Innova 2.5 VX (Diesel) 8 Seater,100.6,2494.0,0.04033680834001604
Honda City 1.5 S MT,118.0,1497.0,0.0788243152972612
Maruti Alto K10 VXI,67.1,998.0,0.06723446893787574
Nissan Micra Active XL Petrol,67.04,1198.0,0.05595993322203673
Maruti Celerio VXI AT,67.04,998.0,0.06717434869739479
Mercedes-Benz New C-Class 200 Kompressor,178.0,1796.0,0.09910913140311804
Ford Fiesta Diesel Style,88.7,1498.0,0.05921228304405875
Hyundai Verna 1.6 VTVT S,121.3,1591.0,0.07624135763670647
Hyundai i20 1.4 Asta (AT),100.0,1396.0,0.07163323782234957
Maruti Swift Dzire VXi,85.8,1298.0,0.06610169491525424
Mercedes-Benz New C-Class C 220CDIBE Avantgarde Command,170.0,2143.0,0.07932804479701354
Hyundai Elite i20 Petrol Asta,81.86,1197.0,0.0683876357560568
Hyundai Verna 1.6 VTVT EX AT,121.4,1591.0,0.07630421118793212
Chevrolet Cruze LTZ,163.7,1998.0,0.08193193193193192
Toyota Corolla Altis 1.8 G,138.03,1798.0,0.0767686318131257
Maruti A-Star Vxi,66.1,998.0,0.06623246492985971
Nissan Micra Diesel XV Premium,63.1,1461.0,0.0431895961670089
Tata Nano LX,37.48,624.0,0.06006410256410256
Maruti Swift Dzire Tour LDI,74.0,1248.0,0.05929487179487179
Land Rover Range Rover Sport 2005 2012 Sport,98.6,1497.0,0.06586506346025384
Audi Q3 2.0 TDI Quattro,184.0,1968.0,0.09349593495934959
Honda Amaze VX i-DTEC,98.6,1498.0,0.06582109479305741
Chevrolet Optra 1.6 LS,104.0,1599.0,0.06504065040650407
Audi Q5 2.0 TDI Premium Plus,174.3,1968.0,0.08856707317073172
Maruti Ritz VDi,73.94,1248.0,0.05924679487179487
Mahindra Scorpio S6 7 Seater,120.0,2179.0,0.05507113354749885
Maruti Ciaz ZDi SHVS,88.5,1248.0,0.07091346153846154
Toyota Corolla Altis Aero D 4D J,138.0,1364.0,0.10117302052785923
Tata Indica V2 eLS,69.0,1396.0,0.0494269340974212
Maruti 800 Std BSIII,37.0,796.0,0.04648241206030151
Volkswagen Polo 1.2 MPI Highline,74.0,1198.0,0.06176961602671119
Hyundai Elantra 2.0 SX Option AT,149.92,1999.0,0.07499749874937468
Toyota Fortuner 4x2 4 Speed AT,169.0,2982.0,0.05667337357478203
Maruti Baleno Zeta 1.2,83.1,1197.0,0.06942355889724311
Maruti Baleno Zeta 1.2,83.1,1197.0,0.06942355889724311
Mini Cooper Countryman D,112.0,1998.0,0.056056056056056056
Mercedes-Benz S Class 2005 2013 320 CDI,210.0,2987.0,0.07030465349849348
Maruti Alto K10 LXI,67.1,998.0,0.06723446893787574
Maruti Swift VXI Optional,81.8,1197.0,0.0683375104427736
Chevrolet Sail LT ABS,74.0,1248.0,0.05929487179487179
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,102.0,2494.0,0.0408981555733761
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
BMW 3 Series 320d Sport Line,184.0,1995.0,0.09223057644110276
Skoda Octavia Ambition 1.4 TSI MT,138.02,1395.0,0.09893906810035843
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Volkswagen Jetta 2007-2011 1.9 Highline TDI,105.0,1896.0,0.055379746835443035
Hyundai i20 1.4 CRDi Asta,90.0,1396.0,0.06446991404011461
Tata Manza Club Class Quadrajet90 LX,88.76,1248.0,0.07112179487179487
Volkswagen Vento Petrol Highline,103.6,1598.0,0.06483103879849812
Hyundai Creta 1.6 SX Automatic Diesel,126.2,1582.0,0.0797724399494311
Maruti Ritz VXI,85.8,1197.0,0.07167919799498747
Honda CR-V 2.0L 2WD MT,141.1,1997.0,0.07065598397596394
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Volkswagen Ameo 1.5 TDI Comfortline,108.62,1498.0,0.07251001335113486
Tata Zest Revotron 1.2 XT,88.7,1193.0,0.07435037720033529
Jaguar XJ 3.0L Portfolio LWB,270.88,2993.0,0.0905045105245573
Toyota Corolla Altis 1.8 VL CVT,138.03,1798.0,0.0767686318131257
Maruti A-Star Vxi,66.1,998.0,0.06623246492985971
Honda Accord VTi-L (AT),142.0,2354.0,0.06032285471537808
Hyundai i20 Asta (o),80.0,1197.0,0.06683375104427736
Toyota Fortuner 4x2 AT,168.5,2982.0,0.05650570087189805
Mercedes-Benz New C-Class C 200 CGI Avantgarde,186.0,1796.0,0.10356347438752785
Maruti Baleno Alpha 1.3,74.0,1248.0,0.05929487179487179
Maruti Ertiga VDI,88.76,1248.0,0.07112179487179487
Land Rover Range Rover Sport SE,255.0,2993.0,0.08519879719345139
Chevrolet Optra Magnum 1.6 LT ABS BS3,102.5,1598.0,0.06414267834793493
Honda Civic 2006-2010 1.8 V AT,130.0,1799.0,0.07226236798221233
BMW X3 xDrive20d,184.0,1995.0,0.09223057644110276
Skoda Laura Ambition 2.0 TDI CR AT,138.1,1968.0,0.07017276422764228
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Volvo V40 Cross Country D3,150.0,1984.0,0.07560483870967742
Maruti Swift Dzire ZXi,85.8,1298.0,0.06610169491525424
Land Rover Range Rover 2.2L Pure,187.7,2179.0,0.08614043139054611
Honda Accord 2.4 AT,177.6,2354.0,0.07544604927782497
Toyota Innova 2.5 G (Diesel) 8 Seater,100.6,2494.0,0.04033680834001604
Toyota Fortuner 4x4 MT,168.5,2982.0,0.05650570087189805
Honda Jazz 1.2 E i VTEC,88.7,1199.0,0.07397831526271893
Honda City 1.5 V MT,118.0,1497.0,0.0788243152972612
Maruti Dzire AMT ZDI Plus,73.75,1248.0,0.05909455128205128
Nissan Sunny 2011-2014 Diesel XL,84.8,1461.0,0.05804243668720054
Toyota Innova 2.5 G (Diesel) 8 Seater,100.6,2494.0,0.04033680834001604
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Volkswagen Vento Petrol Trendline,103.6,1598.0,0.06483103879849812
Mahindra XUV500 W4,140.0,2179.0,0.06424965580541533
Ford EcoSport 1.5 Diesel Titanium Plus,98.96,1498.0,0.06606141522029373
Skoda Yeti Ambition 4X2,108.49,1968.0,0.0551270325203252
Hyundai i10 Sportz,78.9,1197.0,0.06591478696741855
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,102.0,2494.0,0.0408981555733761
Tata Zest Quadrajet 1.3 XT,88.7,1248.0,0.07107371794871795
Maruti Swift VDI,74.0,1248.0,0.05929487179487179
Skoda Rapid 1.5 TDI AT Style,108.4,1498.0,0.07236315086782377
Toyota Innova Crysta 2.4 VX MT 8S,147.8,2393.0,0.06176347680735479
Hyundai Verna 1.6 SX VTVT,121.3,1591.0,0.07624135763670647
Honda City i VTEC VX Option,117.3,1497.0,0.0783567134268537
Honda City i DTEC SV,98.6,1498.0,0.06582109479305741
Volkswagen Vento Diesel Highline,103.6,1598.0,0.06483103879849812
Audi Q5 2008-2012 3.0 TDI,236.0,2967.0,0.07954162453656892
Maruti Alto 800 LXI,47.3,796.0,0.059422110552763814
Tata Manza ELAN Quadrajet BS IV,88.8,1248.0,0.07115384615384615
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,121.3,1591.0,0.07624135763670647
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,224.0,2987.0,0.07499163039839303
Mahindra Thar CRDe,105.0,2498.0,0.042033626901521216
Hyundai Verna 1.6 CRDI,126.3,1582.0,0.07983565107458912
Ford Aspire Titanium Diesel,99.0,1498.0,0.06608811748998665
Mini Cooper 3 DOOR D,113.98,1496.0,0.07618983957219251
Maruti Omni 8 Seater BSIV,35.0,796.0,0.04396984924623116
Mahindra Verito 1.5 D4 BSIV,65.0,1461.0,0.044490075290896644
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,203.0,2143.0,0.09472701819878675
Renault Duster 110PS Diesel RxZ,108.45,1461.0,0.0742299794661191
Maruti Swift Dzire Tour LDI,74.0,1248.0,0.05929487179487179
Volkswagen Polo Petrol Highline 1.2L,73.9,1198.0,0.06168614357262104
Mahindra XUV500 W10 2WD,140.0,2179.0,0.06424965580541533
Volkswagen Polo 1.2 MPI Highline,74.0,1198.0,0.06176961602671119
Maruti Ritz VXI,85.8,1197.0,0.07167919799498747
Toyota Innova 2.5 GX 7 STR BSIV,102.0,2494.0,0.0408981555733761
Honda City i DTec SV,98.6,1498.0,0.06582109479305741
Volkswagen Ameo 1.2 MPI Highline,73.75,1198.0,0.061560934891485806
Maruti SX4 ZDI Leather,88.8,1248.0,0.07115384615384615
Maruti Swift ZXI,85.8,1197.0,0.07167919799498747
Hyundai Creta 1.6 CRDi SX,126.2,1582.0,0.0797724399494311
Audi Q7 35 TDI Quattro Technology,241.4,2967.0,0.08136164475901585
Maruti Alto LXi BSIII,46.3,796.0,0.05816582914572864
Honda Amaze SX i-DTEC,98.6,1498.0,0.06582109479305741
Volkswagen Passat Diesel Highline 2.0 TDI,167.7,1968.0,0.08521341463414633
Hyundai Elantra CRDi SX AT,126.24,1582.0,0.07979772439949431
Maruti Wagon R VXI BS IV,67.1,998.0,0.06723446893787574
Land Rover Discovery Sport TD4 HSE 7S,148.31,1999.0,0.07419209604802401
Honda City i VTEC SV,117.3,1497.0,0.0783567134268537
Mercedes-Benz New C-Class C 200 Avantgarde Edition C,181.03,1991.0,0.09092415871421396
Maruti Wagon R LX BS IV,67.04,998.0,0.06717434869739479
Hyundai Verna 1.6 CRDI,126.3,1582.0,0.07983565107458912
Volkswagen Tiguan 2.0 TDI Highline,141.0,1968.0,0.07164634146341463
BMW X1 sDrive 20d Exclusive,177.0,1995.0,0.0887218045112782
Hyundai Grand i10 1.2 CRDi Sportz Option,73.97,1186.0,0.062369308600337264
Mercedes-Benz E-Class E250 CDI Avantgrade,201.1,2143.0,0.09384041063929072
Hyundai Grand i10 Asta Option,82.0,1197.0,0.06850459482038429
Hyundai i10 Magna 1.2,78.9,1197.0,0.06591478696741855
Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,138.1,1968.0,0.07017276422764228
Skoda Yeti Elegance,138.08,1968.0,0.07016260162601627
Audi Q7 45 TDI Quattro Premium Plus,245.0,2967.0,0.08257499157398045
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Maruti Wagon R VXI Minor ABS,67.0,1061.0,0.06314797360980208
Hyundai EON Era,55.2,814.0,0.06781326781326781
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Maruti Alto 800 VXI,47.3,796.0,0.059422110552763814
Mahindra Bolero ZLX,62.1,2523.0,0.02461355529131986
Honda City i VTEC SV,117.3,1497.0,0.0783567134268537
Skoda Rapid 1.6 MPI Elegance Black Package,103.52,1598.0,0.06478097622027534
Maruti Swift VVT VXI,81.8,1197.0,0.0683375104427736
Hyundai EON Magna Plus,55.2,814.0,0.06781326781326781
Maruti Swift Dzire ZXI,83.14,1197.0,0.06945697577276524
Nissan Micra XV CVT,76.0,1198.0,0.06343906510851419
Audi Q7 4.2 FSI quattro,250.0,4134.0,0.06047411707789066
Maruti Swift Vdi BSIII,75.0,1248.0,0.06009615384615385
Tata Xenon XT EX 4X2,138.03,2179.0,0.06334557136301056
Volkswagen Polo 1.5 TDI Comfortline,88.8,1498.0,0.05927903871829105
Honda City i VTEC SV,117.3,1497.0,0.0783567134268537
Honda City i VTEC V,117.3,1497.0,0.0783567134268537
Maruti 800 AC BSIII,37.0,796.0,0.04648241206030151
Volkswagen Polo 1.5 TDI Trendline,88.8,1498.0,0.05927903871829105
Chevrolet Captiva LTZ VCDi,147.9,1991.0,0.07428427925665496
Mahindra XUV500 W10 2WD,140.0,2179.0,0.06424965580541533
Honda Amaze VX i-DTEC,98.6,1498.0,0.06582109479305741
Hyundai i20 1.2 Sportz Option,80.0,1197.0,0.06683375104427736
Maruti Wagon R AMT VXI,67.0,998.0,0.06713426853707415
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,138.03,1968.0,0.07013719512195123
Maruti Ciaz 1.4 Zeta,91.1,1373.0,0.0663510560815732
Mahindra Scorpio 2009-2014 VLX 4WD AT 7S BSIV,120.0,2179.0,0.05507113354749885
Chevrolet Aveo U-VA 1.2 LS,74.9,1150.0,0.0651304347826087
Maruti Ciaz ZXi Option,91.2,1373.0,0.06642388929351785
Hyundai i20 1.4 CRDi Asta,90.0,1396.0,0.06446991404011461
Honda Jazz 1.2 SV i VTEC,88.7,1199.0,0.07397831526271893
Mahindra XUV500 W10 2WD,140.0,2179.0,0.06424965580541533
Hyundai i20 1.2 Sportz,80.0,1197.0,0.06683375104427736
Hyundai Verna 1.6 SX,126.32,1582.0,0.07984829329962073
Hyundai i10 Era 1.1,68.05,1086.0,0.06266114180478821
Maruti Celerio VXI AT,67.04,998.0,0.06717434869739479
Skoda Fabia 1.2 TDI Ambition,73.9,1199.0,0.06163469557964971
Maruti Swift VDI BSIV,74.0,1248.0,0.05929487179487179
Hyundai i10 Magna(O) with Sun Roof,66.7,1086.0,0.061418047882136284
Hyundai i10 Magna 1.2,78.9,1197.0,0.06591478696741855
Ford Ecosport 1.5 Ti VCT AT Titanium,110.0,1499.0,0.0733822548365577
Mercedes-Benz E-Class 2009-2013 E350 CDI Avantgarde,210.0,2987.0,0.07030465349849348
Maruti Swift VDI BSIV,74.0,1248.0,0.05929487179487179
Maruti 800 Std BSIII,37.0,796.0,0.04648241206030151
Maruti Swift Lxi BSIII,88.2,1298.0,0.0679506933744222
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,121.3,1591.0,0.07624135763670647
BMW X1 M Sport sDrive 20d,190.0,1995.0,0.09523809523809523
Ford Ikon 1.3 Flair,70.0,1299.0,0.05388760585065435
Ford Ecosport 1.5 DV5 MT Titanium Optional,89.84,1498.0,0.05997329773030708
Maruti Ciaz VXi Plus,91.1,1373.0,0.0663510560815732
Volkswagen Passat Diesel Highline 2.0 TDI,167.7,1968.0,0.08521341463414633
Honda Jazz 1.5 VX i DTEC,98.6,1498.0,0.06582109479305741
Audi A4 35 TDI Premium,174.33,1968.0,0.08858231707317074
Hyundai Grand i10 CRDi Sportz Celebration Edition,70.0,1120.0,0.0625
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,224.0,2987.0,0.07499163039839303
Toyota Innova 2.5 G (Diesel) 7 Seater,100.6,2494.0,0.04033680834001604
Nissan Sunny 2011-2014 XL,97.7,1498.0,0.06522029372496663
Skoda Laura Ambiente 2.0 TDI CR AT,138.1,1968.0,0.07017276422764228
Chevrolet Aveo 1.4 LS,92.7,1399.0,0.06626161543959971
Honda Mobilio V i DTEC,98.6,1498.0,0.06582109479305741
Maruti Ritz VDi,73.9,1248.0,0.059214743589743594
Volkswagen Polo Petrol Highline 1.2L,73.9,1198.0,0.06168614357262104
Nissan Terrano XL,102.5,1598.0,0.06414267834793493
Maruti A-Star AT Vxi Aktiv,66.1,998.0,0.06623246492985971
Honda City 1.5 S MT,118.0,1497.0,0.0788243152972612
Hyundai Grand i10 AT Asta,82.0,1197.0,0.06850459482038429
Jaguar XE 2.0L Diesel Prestige,177.0,1999.0,0.08854427213606804
Mahindra Scorpio VLX,120.0,2179.0,0.05507113354749885
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,186.0,1796.0,0.10356347438752785
Skoda Superb Elegance 1.8 TSI AT,157.75,1798.0,0.08773637374860957
Chevrolet Cruze LTZ AT,147.9,1991.0,0.07428427925665496
Mahindra Scorpio VLX,120.0,2179.0,0.05507113354749885
Hyundai Verna 1.6 SX VTVT (O),121.3,1591.0,0.07624135763670647
Hyundai i20 1.4 Asta CRDi with AVN,90.0,1396.0,0.06446991404011461
Honda City ZX CVT,78.0,1497.0,0.052104208416833664
Hyundai i10 Magna,78.9,1197.0,0.06591478696741855
Honda Amaze S i-Dtech,98.6,1498.0,0.06582109479305741
Maruti Wagon R LXI,67.04,998.0,0.06717434869739479
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Hyundai i20 1.2 Sportz Option,80.0,1197.0,0.06683375104427736
Volkswagen Vento 2013-2015 1.6 Comfortline,103.2,1598.0,0.06458072590738423
Skoda Octavia Rider 1.9 TDI MT,66.0,1896.0,0.03481012658227848
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,204.0,2143.0,0.09519365375641624
Renault Duster Petrol RxL,102.57,1598.0,0.06418648310387985
Hyundai EON Sportz,55.2,814.0,0.06781326781326781
Maruti Swift VXI,85.8,1197.0,0.07167919799498747
Audi Q5 3.0 TDI Quattro Technology,241.4,2967.0,0.08136164475901585
Hyundai i20 1.2 Spotz,81.83,1197.0,0.06836257309941521
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Maruti Swift Dzire ZXi,85.8,1298.0,0.06610169491525424
Hyundai Grand i10 1.2 Kappa Magna,81.86,1197.0,0.0683876357560568
Mahindra Xylo E8 ABS BS IV,112.0,2498.0,0.04483586869495596
Volkswagen Polo GTI,189.0,1798.0,0.10511679644048944
Maruti Alto K10 VXI,67.1,998.0,0.06723446893787574
Volkswagen Polo Diesel Comfortline 1.2L,73.9,1199.0,0.06163469557964971
Hyundai Grand i10 Sportz,82.0,1197.0,0.06850459482038429
Mercedes-Benz New C-Class C 220 CDI Elegance AT,170.0,2143.0,0.07932804479701354
Hyundai Verna 1.6 SX VTVT AT,121.3,1591.0,0.07624135763670647
Fiat Punto EVO 1.2 Emotion,67.0,1172.0,0.05716723549488054
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,100.0,2494.0,0.040096230954290296
Mahindra TUV 300 2015-2019 mHAWK100 T8 AMT,100.0,1493.0,0.06697923643670463
Volkswagen Polo 1.5 TDI Comfortline,88.8,1498.0,0.05927903871829105
BMW 5 Series 520d Luxury Line,190.0,1995.0,0.09523809523809523
Mercedes-Benz GLE 350d,254.79,2987.0,0.08529963173752929
Mercedes-Benz M-Class ML 350 CDI,254.8,2987.0,0.08530297957817208
Hyundai Grand i10 1.2 Kappa Sportz,81.86,1197.0,0.0683876357560568
Skoda Superb Elegance 1.8 TSI AT,157.75,1798.0,0.08773637374860957
Hyundai i10 Sportz AT,78.9,1197.0,0.06591478696741855
Hyundai i20 1.4 CRDi Asta,90.0,1396.0,0.06446991404011461
Mahindra Scorpio VLX,120.0,2179.0,0.05507113354749885
Honda Brio V MT,86.8,1198.0,0.07245409015025041
Hyundai i20 1.2 Magna Executive,81.83,1197.0,0.06836257309941521
Ford Endeavour 4x2 XLT Limited Edition,143.0,2499.0,0.05722288915566227
Hyundai Verna CRDi SX,110.0,1493.0,0.07367716008037509
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
BMW X1 sDrive20d,184.0,1995.0,0.09223057644110276
Toyota Fortuner 4x2 AT,168.5,2982.0,0.05650570087189805
Honda Amaze V CVT Petrol,88.76,1199.0,0.07402835696413679
Hyundai i10 Era 1.1,68.05,1086.0,0.06266114180478821
Hyundai i20 1.2 Sportz,80.0,1197.0,0.06683375104427736
BMW 3 Series 320d GT Luxury Line,187.74,1995.0,0.09410526315789475
Audi Q3 35 TDI Quattro Premium Plus,181.0,1968.0,0.09197154471544715
Maruti Swift VXI Optional,81.8,1197.0,0.0683375104427736
Maruti Baleno Delta Automatic,83.1,1197.0,0.06942355889724311
Hyundai Accent GLE,94.0,1495.0,0.06287625418060201
Maruti Ritz LXi,85.8,1197.0,0.07167919799498747
Tata Nano Lx,35.0,624.0,0.05608974358974359
Ford Figo Diesel EXI,68.0,1399.0,0.04860614724803431
Volkswagen Passat Diesel Highline 2.0 TDI,167.7,1968.0,0.08521341463414633
Fiat Linea Emotion Pack (Diesel),93.0,1248.0,0.07451923076923077
Mahindra Xylo D4,93.7,2489.0,0.037645640819606266
Maruti Wagon R VXI,67.1,998.0,0.06723446893787574
Toyota Etios G Safety,88.7,1496.0,0.059291443850267384
Hyundai Grand i10 Sportz,82.0,1197.0,0.06850459482038429
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,100.0,2494.0,0.040096230954290296
Tata Indica V2 DLS TC,62.0,1405.0,0.04412811387900356
BMW 3 Series 320d Sport Line,184.0,1995.0,0.09223057644110276
Ford Endeavour 3.2 Titanium AT 4X4,197.0,3198.0,0.06160100062539087
Maruti Ciaz Zeta,103.25,1462.0,0.07062243502051983
Ford Figo 1.5D Titanium Plus MT,99.0,1498.0,0.06608811748998665
Chevrolet Aveo U-VA 1.2 LS,74.9,1150.0,0.0651304347826087
Honda City 1.5 V AT,118.0,1497.0,0.0788243152972612
Nissan Sunny XL,97.6,1498.0,0.0651535380507343
Maruti Swift Dzire VXI,85.8,1197.0,0.07167919799498747
Ford Figo Diesel Titanium,68.0,1399.0,0.04860614724803431
Fiat Grande Punto 1.3 Emotion (Diesel),75.0,1248.0,0.06009615384615385
Hyundai Elite i20 Petrol Asta,81.86,1197.0,0.0683876357560568
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Ford Ecosport 1.5 DV5 MT Titanium,89.84,1498.0,0.05997329773030708
Maruti Swift Dzire VDi,73.9,1248.0,0.059214743589743594
Hyundai Grand i10 Sportz,82.0,1197.0,0.06850459482038429
Ford Endeavour 3.0L 4X4 AT,153.86,2953.0,0.05210294615645107
Volkswagen Polo Diesel Highline 1.2L,73.9,1199.0,0.06163469557964971
Mahindra TUV 300 2015-2019 mHAWK100 T8,100.0,1493.0,0.06697923643670463
BMW X6 xDrive 40d,306.0,2993.0,0.10223855663214167
Renault Duster 110PS Diesel RxZ,108.45,1461.0,0.0742299794661191
Maruti Wagon R LXI,67.04,998.0,0.06717434869739479
Maruti Ertiga SHVS VDI,88.5,1248.0,0.07091346153846154
Maruti Alto LXi BSIII,46.3,796.0,0.05816582914572864
Maruti Wagon R AMT VXI Option,67.0,998.0,0.06713426853707415
Maruti Eeco 7 Seater Standard,73.0,1196.0,0.061036789297658864
Renault Duster 110PS Diesel RxL,108.45,1461.0,0.0742299794661191
Maruti Zen Estilo 1.1 LX BSIII,64.0,1061.0,0.060320452403393024
Renault Duster Petrol RxL,102.53,1598.0,0.06416145181476846
Honda Civic 2006-2010 1.8 S MT,130.0,1799.0,0.07226236798221233
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Mahindra Verito 1.5 D6 BSIV,64.1,1461.0,0.04387405886379192
