Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Power_to_Weight_Ratio
2315,Maruti Swift VXI BSIV,Kolkata,2017,13000,Petrol,Manual,First,20.4,1197.0,81.8,5.0,4.65,0.0683375104427736
2320,Maruti Celerio LXI,Kolkata,2015,30458,Petrol,Manual,First,23.1,998.0,67.04,5.0,2.99,0.06717434869739479
2324,Ford EcoSport 1.5 TDCi Titanium,Chennai,2014,72563,Diesel,Manual,Second,22.77,1498.0,98.59,5.0,5.0,0.06581441922563418
2329,Volkswagen Polo 1.5 TDI Highline,Jaipur,2015,63000,Diesel,Manual,First,20.14,1498.0,88.8,5.0,5.11,0.05927903871829105
2331,Volkswagen Vento Diesel Comfortline,Chennai,2012,90906,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4.25,0.06483103879849812
2337,Hyundai i10 Sportz,Kochi,2012,42591,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.2,0.06591478696741855
2338,Hyundai i20 1.4 CRDi Sportz,Bangalore,2012,67000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,4.5,0.06446991404011461
2339,Honda Amaze S i-Dtech,Pune,2014,48000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,4.5,0.06582109479305741
2340,Hyundai Verna 1.6 SX CRDI (O) AT,Jaipur,2014,97000,Diesel,Automatic,First,22.32,1582.0,126.32,5.0,8.0,0.07984829329962073
2342,Volkswagen Polo 1.5 TDI Trendline,Coimbatore,2015,56900,Diesel,Manual,First,20.14,1498.0,88.8,5.0,4.1,0.05927903871829105
2344,Maruti Baleno Zeta Automatic,Kochi,2017,36152,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.22,0.06942355889724311
2345,Maruti Swift VDI,Hyderabad,2014,85512,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.8,0.05929487179487179
2347,Ford Ecosport 1.5 DV5 MT Trend,Bangalore,2013,36000,Diesel,Manual,Second,22.7,1498.0,89.84,5.0,6.35,0.05997329773030708
2354,Hyundai i10 Sportz,Delhi,2012,59000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85,0.06591478696741855
2358,Hyundai Verna 1.6 SX CRDi (O),Kolkata,2013,47000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,4.35,0.07984829329962073
2360,Maruti Swift Dzire LDI,Delhi,2015,53503,Diesel,Manual,First,26.59,1248.0,74.0,5.0,5.0,0.05929487179487179
2361,Hyundai i10 Sportz,Ahmedabad,2014,47003,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.67,0.06591478696741855
2372,Maruti Ritz VDi,Jaipur,2009,73000,Diesel,Manual,Second,21.1,1248.0,73.9,5.0,2.35,0.059214743589743594
2373,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2012,74000,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,2.65,0.06163469557964971
2374,Hyundai i10 Magna,Kochi,2011,65423,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.16,0.06591478696741855
2377,Maruti Wagon R Stingray LXI,Hyderabad,2014,55277,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.9,0.06717434869739479
2379,Hyundai EON Era Plus,Jaipur,2017,52000,Petrol,Manual,Second,21.1,814.0,55.2,5.0,3.5,0.06781326781326781
2381,Maruti Ciaz VDi Plus SHVS,Delhi,2017,25000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,8.3,0.07091346153846154
2384,Maruti Vitara Brezza VDi Option,Delhi,2017,40000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,7.85,0.07091346153846154
2386,Hyundai Grand i10 CRDi Sportz,Kolkata,2014,25135,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.75,0.0625
2391,Maruti Ciaz VXi Plus,Kochi,2016,51950,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.75,0.0663510560815732
2396,Hyundai i20 2015-2017 1.4 Magna ABS,Pune,2012,64000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,4.25,0.06446991404011461
2402,Maruti Baleno Alpha 1.2,Delhi,2016,27000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.5,0.06942355889724311
2404,Renault KWID RXT,Hyderabad,2016,73000,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.2,0.06670838548185232
2410,Maruti Vitara Brezza ZDi Plus,Jaipur,2017,48324,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.0,0.07091346153846154
2413,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2017,20773,Diesel,Manual,First,24.0,1186.0,73.97,5.0,5.92,0.062369308600337264
2414,Volkswagen Polo 1.5 TDI Highline,Kolkata,2016,22000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,6.29,0.05874499332443257
2423,BMW 3 Series 320d,Mumbai,2013,25000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,17.99,0.09523809523809523
2424,Hyundai i20 Magna 1.4 CRDi (Diesel),Jaipur,2013,51873,Diesel,Manual,First,21.9,1396.0,88.76,5.0,3.9,0.06358166189111748
2430,Hyundai i10 Magna,Kolkata,2007,71600,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.0,0.06591478696741855
2438,Maruti Dzire VDI,Hyderabad,2011,110000,Diesel,Manual,First,28.4,1248.0,73.75,5.0,4.0,0.05909455128205128
2440,Maruti Baleno Delta 1.3,Delhi,2017,33000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,6.96,0.05929487179487179
2442,Hyundai EON Era Plus,Jaipur,2016,70000,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.0,0.06781326781326781
2443,Volkswagen Polo 1.5 TDI Highline,Delhi,2012,68038,Diesel,Manual,First,20.14,1498.0,88.0,5.0,3.6,0.05874499332443257
2444,Chevrolet Beat Diesel LS,Coimbatore,2014,55012,Diesel,Manual,Second,25.44,936.0,57.6,5.0,3.7,0.06153846153846154
2445,BMW 5 Series 520d Luxury Line,Ahmedabad,2013,55000,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,21.75,0.09523809523809523
2447,Maruti Alto K10 VXI,Coimbatore,2011,46808,Petrol,Manual,Second,24.07,998.0,67.1,5.0,3.19,0.06723446893787574
2448,Hyundai Xcent 1.2 VTVT S,Coimbatore,2015,65743,Petrol,Manual,First,20.14,1197.0,81.86,5.0,6.2,0.0683876357560568
2451,Maruti Swift Dzire Tour LDI,Jaipur,2016,80000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.5,0.05929487179487179
2452,Hyundai Xcent 1.2 CRDi E Plus,Mumbai,2017,69000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,3.55,0.062369308600337264
2453,Nissan Sunny Diesel XV,Chennai,2014,79200,Diesel,Manual,First,22.71,1461.0,84.8,5.0,5.5,0.05804243668720054
2457,Renault Pulse RxL,Delhi,2014,67668,Diesel,Manual,First,23.08,1461.0,63.12,5.0,3.1,0.04320328542094456
2459,Ford EcoSport 1.5 Diesel Titanium,Mumbai,2017,30000,Diesel,Manual,First,23.0,1498.0,98.96,5.0,8.99,0.06606141522029373
2467,Maruti SX4 S Cross DDiS 320 Zeta,Chennai,2016,41000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7.7,0.07384230287859825
2469,Maruti Swift Dzire LDI,Jaipur,2015,144000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,5.25,0.05929487179487179
2470,BMW 3 Series 320d M Sport,Kochi,2017,23806,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,33.66,0.09523809523809523
2472,Maruti Baleno Zeta Automatic,Coimbatore,2018,38852,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,8.47,0.06942355889724311
2473,Maruti Ciaz ZDi Plus,Coimbatore,2018,68737,Diesel,Manual,First,26.21,1248.0,88.5,5.0,9.32,0.07091346153846154
2479,Chevrolet Beat Diesel LS,Kochi,2013,44378,Diesel,Manual,First,25.44,936.0,57.6,5.0,3.85,0.06153846153846154
2485,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,45362,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.38,0.07091346153846154
2492,Maruti Alto 800 2016-2019 VXI,Kochi,2019,19855,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.8,0.059422110552763814
2496,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2016,25500,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,8.95,0.07242990654205607
2507,Tata Indica Vista Quadrajet VX,Hyderabad,2012,137800,Diesel,Manual,First,22.3,1248.0,74.0,5.0,2.2,0.05929487179487179
2510,BMW 3 Series 320d Luxury Line,Mumbai,2014,18600,Diesel,Automatic,Second,22.69,1995.0,190.0,5.0,21.0,0.09523809523809523
2511,Hyundai Grand i10 CRDi Asta,Ahmedabad,2014,116905,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.0,0.0625
2518,Maruti Swift Dzire ZDI,Ahmedabad,2012,56121,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.25,0.05929487179487179
2519,Maruti Swift VDI,Pune,2018,30000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,6.0,0.05929487179487179
2531,Nissan Sunny 2011-2014 Diesel XV,Mumbai,2012,38800,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.05,0.05804243668720054
2534,Maruti Vitara Brezza ZDi,Kolkata,2018,2900,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.75,0.07091346153846154
2536,Skoda Rapid 1.5 TDI Ambition,Coimbatore,2018,5833,Diesel,Manual,First,21.13,1498.0,108.4,5.0,11.92,0.07236315086782377
2539,Honda City i DTEC VX Option,Pune,2014,71000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,7.45,0.06582109479305741
2540,Hyundai EON Magna Plus,Jaipur,2017,12000,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.5,0.06781326781326781
2551,Renault Duster 85PS Diesel RxL,Coimbatore,2015,63591,Diesel,Manual,First,20.45,1461.0,83.8,5.0,5.35,0.05735797399041752
2555,Honda Amaze E i-Dtech,Pune,2016,62000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,6.1,0.06582109479305741
2557,Hyundai EON D Lite Plus,Hyderabad,2013,84600,Petrol,Manual,Second,21.1,814.0,55.2,5.0,2.5,0.06781326781326781
2558,Datsun redi-GO T Option,Kochi,2018,30953,Petrol,Manual,First,22.7,799.0,53.64,5.0,3.48,0.06713391739674593
2559,Maruti Swift VDI,Chennai,2012,78000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.4,0.05929487179487179
2564,Maruti Swift Dzire VDI,Coimbatore,2014,67557,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.17,0.05929487179487179
2565,Hyundai Verna 1.6 SX,Delhi,2011,103814,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,4.5,0.07984829329962073
2571,Maruti Swift Dzire ZDI,Kochi,2015,35082,Diesel,Manual,First,23.4,1248.0,74.0,5.0,6.61,0.05929487179487179
2574,Volkswagen Vento Diesel Highline,Mumbai,2011,83000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,2.9,0.06483103879849812
2577,Hyundai i10 Magna,Mumbai,2008,38235,Petrol,Manual,First,20.36,1197.0,78.9,5.0,1.95,0.06591478696741855
2578,Hyundai i10 Sportz 1.2,Kolkata,2011,37000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.2,0.06591478696741855
2581,Maruti Celerio ZXI AT,Pune,2016,54000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.5,0.06717434869739479
2584,Hyundai i10 Sportz,Coimbatore,2012,47324,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,4.52,0.06591478696741855
2587,Nissan Terrano XL 85 PS,Bangalore,2014,87000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6.5,0.05735797399041752
2589,Maruti Wagon R VXI AMT,Mumbai,2016,8000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,4.15,0.06713426853707415
2592,Maruti Alto K10 VXI,Mumbai,2016,13198,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.15,0.06723446893787574
2595,Tata Tiago AMT 1.2 Revotron XZA,Coimbatore,2019,15379,Petrol,Automatic,First,23.84,1199.0,83.83,5.0,6.97,0.06991659716430358
2596,Hyundai i10 Sportz 1.2,Hyderabad,2011,60000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.2,0.06591478696741855
2598,Renault Duster 85PS Diesel RxL Optional,Bangalore,2013,75371,Diesel,Manual,First,20.46,1461.0,83.8,5.0,6.69,0.05735797399041752
2601,Maruti Swift Dzire VDI,Kolkata,2013,22000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.5,0.05929487179487179
2602,Hyundai EON Magna,Pune,2015,55000,Petrol,Manual,First,22.0,814.0,55.0,5.0,2.61,0.06756756756756757
2606,Maruti Ciaz ZDi Plus,Kolkata,2015,62144,Diesel,Manual,Second,26.21,1248.0,88.5,5.0,5.75,0.07091346153846154
2607,Hyundai Verna CRDi 1.6 SX Option,Pune,2017,50000,Diesel,Manual,First,22.0,1582.0,126.2,5.0,11.5,0.0797724399494311
2608,Hyundai EON Era Plus,Jaipur,2015,38000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.75,0.06781326781326781
2611,Maruti Ritz VDi,Pune,2012,23598,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.52,0.05924679487179487
2613,Maruti Swift Dzire LDI,Pune,2016,39000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,5.8,0.05929487179487179
2614,Maruti Swift Dzire VDI,Hyderabad,2013,84175,Diesel,Manual,First,23.4,1248.0,74.0,5.0,6.95,0.05929487179487179
2619,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,46522,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.5,0.0625
2620,Tata Indica Vista Quadrajet LS,Pune,2014,180000,Diesel,Manual,First,22.3,1248.0,74.0,5.0,2.5,0.05929487179487179
2624,Hyundai Grand i10 CRDi SportZ Edition,Kochi,2015,66337,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.96,0.0625
2627,Maruti Alto 800 2016-2019 LXI,Bangalore,2014,73000,Petrol,Manual,Second,24.7,796.0,47.3,5.0,2.75,0.059422110552763814
2632,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2014,90000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,6.5,0.06889185580774367
2649,Honda Amaze S Diesel,Hyderabad,2015,29000,Diesel,Manual,First,27.4,1498.0,98.6,5.0,5.99,0.06582109479305741
2651,Maruti Baleno Zeta 1.2,Delhi,2018,22900,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.0,0.06942355889724311
2653,Honda Amaze S i-DTEC,Jaipur,2015,60207,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.5,0.06582109479305741
2658,Skoda Rapid 1.5 TDI AT Elegance,Kochi,2015,66122,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,5.96,0.06910547396528705
2662,Maruti Ciaz ZXi Plus,Chennai,2015,30000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.7,0.0663510560815732
2663,Ford Ecosport 1.5 DV5 MT Titanium,Kolkata,2013,36000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,4.9,0.05997329773030708
2665,Maruti Alto K10 VXI,Kochi,2018,46805,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.63,0.06723446893787574
2674,Tata Indica V2 eLS,Chennai,2017,129000,Diesel,Manual,First,25.0,1396.0,69.0,5.0,3.0,0.0494269340974212
2678,Maruti Wagon R LXI,Kochi,2011,15466,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.36,0.06717434869739479
2680,Hyundai i10 Magna,Coimbatore,2012,43766,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.3,0.06591478696741855
2682,Hyundai i20 1.4 Sportz,Coimbatore,2018,18521,Diesel,Manual,First,22.54,1396.0,88.73,5.0,9.18,0.06356017191977077
2683,Maruti Celerio ZXI Optional,Hyderabad,2017,26400,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.99,0.06717434869739479
2686,Honda Jazz 1.5 VX i DTEC,Hyderabad,2016,45671,Diesel,Manual,First,27.3,1498.0,98.6,5.0,7.2,0.06582109479305741
2691,Hyundai Verna 1.6 SX CRDI (O) AT,Kolkata,2014,48000,Diesel,Automatic,First,22.32,1582.0,126.32,5.0,5.1,0.07984829329962073
2692,BMW 3 Series 320d,Kolkata,2011,70000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,10.3,0.09523809523809523
2693,Hyundai Verna 1.6 SX,Delhi,2014,62000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,5.7,0.07984829329962073
2694,Maruti Wagon R VXI,Kochi,2014,41994,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.41,0.06717434869739479
2700,Maruti Wagon R VXI 1.2,Jaipur,2015,64876,Petrol,Manual,First,21.5,1197.0,81.8,5.0,3.5,0.0683375104427736
2702,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,25299,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.34,0.07091346153846154
2707,Maruti Vitara Brezza VDi Option,Kochi,2018,51921,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.62,0.07091346153846154
2708,Maruti Swift Dzire VDI,Mumbai,2017,18414,Diesel,Manual,First,23.4,1248.0,74.0,5.0,7.25,0.05929487179487179
2712,Hyundai EON Era Plus,Jaipur,2017,8500,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.42,0.06781326781326781
2715,Maruti Swift AMT DDiS VDI,Chennai,2018,11000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,8.0,0.05929487179487179
2716,Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2015,80064,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.33,0.05997329773030708
2718,Volkswagen Vento 1.5 TDI Highline,Mumbai,2013,49105,Diesel,Manual,First,20.34,1498.0,103.2,5.0,4.4,0.06889185580774367
2721,Volkswagen CrossPolo 1.5 TDI,Coimbatore,2016,54727,Diesel,Manual,First,20.14,1498.0,88.73,5.0,6.63,0.05923230974632844
2722,Volkswagen Ameo 1.5 TDI Highline,Kochi,2018,31426,Diesel,Manual,First,21.66,1498.0,108.62,5.0,7.9,0.07251001335113486
2727,Hyundai i20 Active S Diesel,Jaipur,2015,81310,Diesel,Manual,First,21.19,1396.0,88.76,5.0,5.9,0.06358166189111748
2728,Maruti Baleno Alpha CVT,Kochi,2019,13574,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,9.51,0.06942355889724311
2732,Maruti Swift Dzire ZDI,Jaipur,2012,83000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.3,0.05929487179487179
2733,Maruti Swift Dzire ZXI,Jaipur,2017,37282,Petrol,Manual,First,20.85,1197.0,83.14,5.0,6.75,0.06945697577276524
2736,Hyundai Verna 1.6 CRDi S,Chennai,2016,31000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,9.0,0.0797724399494311
2739,Tata Manza Aqua Quadrajet BS IV,Coimbatore,2014,50446,Diesel,Manual,First,21.12,1248.0,88.8,5.0,3.54,0.07115384615384615
2742,BMW 5 Series 520d Luxury Line,Ahmedabad,2013,90000,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,19.5,0.09523809523809523
2744,Maruti Ritz VDi,Hyderabad,2012,78401,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.9,0.05924679487179487
2745,Maruti Vitara Brezza ZDi Plus,Kochi,2017,38426,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.13,0.07091346153846154
2749,Maruti Wagon R LXI,Mumbai,2010,37822,Petrol,Manual,First,22.5,998.0,67.04,5.0,2.35,0.06717434869739479
2750,Maruti Celerio ZDi,Kolkata,2015,33517,Diesel,Manual,First,27.62,793.0,47.0,5.0,3.1,0.05926860025220681
2752,Hyundai EON D Lite Plus Option,Kolkata,2017,60000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.5,0.06781326781326781
2756,Maruti Swift VXI Optional,Kochi,2017,26327,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.86,0.0683375104427736
2758,Maruti Swift VDI Optional,Coimbatore,2018,61386,Diesel,Manual,First,25.2,1248.0,74.0,5.0,7.05,0.05929487179487179
2759,Maruti Swift AMT VDI,Delhi,2018,11500,Diesel,Automatic,First,28.4,1248.0,74.0,5.0,7.5,0.05929487179487179
2760,Chevrolet Beat Diesel LS,Chennai,2012,58000,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.1,0.06153846153846154
2764,Hyundai i10 Sportz,Kolkata,2016,7000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.6,0.06591478696741855
2765,Honda Amaze S i-DTEC,Ahmedabad,2014,20000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,4.5,0.06582109479305741
2766,Hyundai i20 Magna 1.4 CRDi (Diesel),Hyderabad,2017,14061,Diesel,Manual,First,21.9,1396.0,88.76,5.0,7.4,0.06358166189111748
2770,Maruti Baleno Alpha,Mumbai,2016,12208,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.75,0.06942355889724311
2776,Maruti Swift Dzire VDI,Ahmedabad,2017,26000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.5,0.05929487179487179
2782,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Jaipur,2014,82450,Diesel,Manual,First,23.0,1396.0,90.0,5.0,5.85,0.06446991404011461
2784,Nissan Micra Diesel XV,Hyderabad,2011,86732,Diesel,Manual,First,23.08,1461.0,63.1,5.0,3.6,0.0431895961670089
2789,Maruti Baleno Delta 1.2,Coimbatore,2018,25093,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.76,0.06942355889724311
2791,Renault Fluence Diesel E4,Delhi,2012,87510,Diesel,Manual,First,21.8,1461.0,78.0,5.0,3.49,0.053388090349075976
2800,Renault KWID RXT,Mumbai,2016,24000,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.1,0.06670838548185232
2801,Renault KWID 1.0 RXT Optional AMT,Coimbatore,2017,53285,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4.28,0.06706706706706707
2804,Maruti Alto 800 2016-2019 VXI,Coimbatore,2018,26234,Petrol,Manual,First,24.7,796.0,47.3,5.0,4.29,0.059422110552763814
2806,Hyundai i20 1.4 CRDi Sportz,Pune,2012,90000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,4.11,0.06446991404011461
2810,Maruti Wagon R LXI Optional,Kolkata,2016,4800,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.6,0.06717434869739479
2813,Honda City i DTEC VX,Jaipur,2014,74000,Diesel,Manual,Second,25.1,1498.0,98.6,5.0,6.4,0.06582109479305741
2817,Maruti Ciaz ZDi Plus SHVS,Jaipur,2016,83000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.1,0.07091346153846154
2818,Hyundai Verna 1.6 SX CRDi (O),Kochi,2016,16159,Diesel,Manual,First,22.32,1582.0,126.32,5.0,7.83,0.07984829329962073
2828,Fiat Avventura MULTIJET Emotion,Coimbatore,2018,18705,Diesel,Manual,First,20.5,1248.0,91.72,5.0,7.71,0.07349358974358974
2829,Maruti Wagon R Stingray VXI,Delhi,2013,32378,Petrol,Manual,First,20.51,998.0,67.04,5.0,2.8,0.06717434869739479
2830,Chevrolet Sail Hatchback LS ABS,Kolkata,2013,45000,Diesel,Manual,First,22.1,1248.0,76.9,5.0,3.0,0.06161858974358975
2832,Tata Zest Quadrajet 1.3,Kochi,2016,54199,Diesel,Manual,First,23.0,1248.0,88.8,5.0,5.0,0.07115384615384615
2834,Maruti Swift VDI BSIV,Chennai,2015,23000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,6.5,0.05929487179487179
2836,Tata Indigo CS eVX,Chennai,2015,100073,Diesel,Manual,Second,25.0,1396.0,69.01,5.0,2.0,0.04943409742120344
2843,Maruti Wagon R AMT VXI,Kochi,2018,27413,Petrol,Automatic,First,20.51,998.0,67.0,5.0,5.18,0.06713426853707415
2850,Hyundai i10 Magna 1.2,Mumbai,2012,51000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85,0.06591478696741855
2851,Renault KWID 1.0 RXT Optional,Kochi,2018,18335,Petrol,Manual,First,21.7,999.0,67.0,5.0,4.5,0.06706706706706707
2856,Chevrolet Beat Diesel LT,Coimbatore,2013,75421,Diesel,Manual,First,25.44,936.0,56.3,5.0,3.63,0.060149572649572644
2858,Maruti Swift Dzire VXI,Kochi,2018,10671,Petrol,Manual,First,20.85,1197.0,83.14,5.0,6.51,0.06945697577276524
2859,Renault KWID Climber 1.0 MT,Hyderabad,2018,4126,Petrol,Manual,First,21.7,999.0,67.0,5.0,4.8,0.06706706706706707
2860,Tata Bolt Quadrajet XM,Hyderabad,2017,98500,Diesel,Manual,First,22.95,1248.0,74.0,5.0,6.0,0.05929487179487179
2862,Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2014,54000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,4.9,0.06889185580774367
2866,BMW 3 Series 320d,Coimbatore,2009,103905,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,9.92,0.09523809523809523
2867,Hyundai EON Era Plus,Kochi,2018,15334,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.69,0.06781326781326781
2868,Maruti Swift Dzire VDI,Hyderabad,2013,69000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.75,0.05929487179487179
2869,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2014,75160,Diesel,Manual,First,20.14,1498.0,88.5,5.0,5.7,0.059078771695594126
2872,Maruti Wagon R Stingray VXI,Kolkata,2014,23840,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.0,0.06717434869739479
2873,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,81298,Diesel,Manual,First,20.14,1498.0,88.8,5.0,6.5,0.05927903871829105
2875,Honda Amaze SX i-DTEC,Kochi,2016,51806,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.4,0.06582109479305741
2877,Tata Tigor 1.05 Revotorq XZ Option,Kochi,2019,29279,Diesel,Manual,First,24.7,1047.0,69.0,5.0,7.46,0.0659025787965616
2878,Volkswagen Vento 1.5 TDI Highline AT,Kochi,2017,33550,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,9.6,0.07242990654205607
2881,Skoda Rapid 1.5 TDI AT Elegance,Coimbatore,2016,46630,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,8.59,0.06910547396528705
2882,Ford Figo Aspire 1.5 TDCi Trend,Hyderabad,2016,72566,Diesel,Manual,First,25.83,1498.0,99.0,5.0,5.29,0.06608811748998665
2888,Volkswagen Vento Diesel Trendline,Hyderabad,2012,110000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,3.65,0.06483103879849812
2892,Hyundai i20 Sportz Diesel,Coimbatore,2011,68439,Diesel,Manual,First,23.0,1396.0,90.0,5.0,3.37,0.06446991404011461
2894,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Mumbai,2018,14000,Diesel,Manual,First,21.5,1497.0,108.5,5.0,9.9,0.07247828991315965
2901,Maruti Swift Dzire VDI,Delhi,2014,52000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.25,0.05929487179487179
2902,Maruti Ciaz ZXi,Kolkata,2015,25470,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5.9,0.0663510560815732
2903,Hyundai EON Era Plus,Pune,2013,22000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.6,0.06781326781326781
